county,Year,Month,ndvi
Fresno,2009,3,0.5054000000000001
Madera,2009,3,0.69165
Santa Clara,2009,3,0.6854
Tehama,2009,3,0.66405
San Joaquin,2009,3,0.44160000000000005
Alameda,2009,3,0.71035
Nevada,2009,3,0.60265
Butte,2009,3,0.62925
Merced,2009,3,0.60845
Tulare,2009,3,0.7307
Stanislaus,2009,3,0.64405
Orange,2009,3,0.3951
Imperial,2009,3,0.6637500000000001
Sutter,2009,3,0.28305
Amador,2009,3,0.65575
Lake,2009,3,0.64425
Plumas,2009,3,0.60785
San Mateo,2009,3,0.7251500000000001
Siskiyou,2009,3,0.37605
Santa Cruz,2009,3,0.7475
Glenn,2009,3,0.5497500000000001
San Luis Obispo,2009,3,0.5625
Sierra,2009,4,0.0772
Sacramento,2009,4,0.53425
Santa Barbara,2009,4,0.6964
Calaveras,2009,4,0.69015
Ventura,2009,4,0.5769000000000001
Los Angeles,2009,4,0.5893
Sonoma,2009,4,0.80905
Kings,2009,4,0.1456
San Diego,2009,4,0.40895000000000004
Placer,2009,4,0.7682
San Francisco,2009,4,
Marin,2009,4,0.79805
Mariposa,2009,4,0.6848000000000001
Lassen,2009,4,0.37015000000000003
Napa,2009,4,0.6989000000000001
Shasta,2009,4,0.7214
Monterey,2009,4,0.44935
Trinity,2009,4,0.7270500000000001
Mendocino,2009,4,0.8094
Inyo,2009,4,0.20595000000000002
Mono,2009,4,0.1636
Tuolumne,2009,4,0.4834
Solano,2009,4,0.2268
San Bernardino,2009,4,0.08355
Contra Costa,2009,4,0.5496
Alpine,2009,4,0.30475
El Dorado,2009,4,0.66855
Yolo,2009,4,0.5804
Yuba,2009,4,0.6791
San Benito,2009,4,0.62565
Humboldt,2009,4,0.7382000000000001
Riverside,2009,4,0.1241
Kern,2009,4,0.2617
Colusa,2009,4,0.34915
Del Norte,2009,4,0.74575
Modoc,2009,4,0.27055
Fresno,2009,4,0.3658
Madera,2009,4,0.6639
Santa Clara,2009,4,0.676
Tehama,2009,4,0.5582
San Joaquin,2009,4,0.39445
Alameda,2009,4,0.7438
Nevada,2009,4,0.72855
Butte,2009,4,0.60255
Merced,2009,4,0.6848000000000001
Tulare,2009,4,0.733
Stanislaus,2009,4,0.63685
Orange,2009,4,0.33755
Imperial,2009,4,0.5973
Sutter,2009,4,0.22060000000000002
Amador,2009,4,0.6857500000000001
Lake,2009,4,0.6463
Plumas,2009,4,0.7212000000000001
San Mateo,2009,4,0.8102
Siskiyou,2009,4,0.3453
Santa Cruz,2009,4,0.7208
Glenn,2009,4,0.4801
San Luis Obispo,2009,4,0.5443
Sierra,2009,5,0.49795
Sacramento,2009,5,0.42000000000000004
Santa Barbara,2009,5,0.7023
Calaveras,2009,5,0.6745
Ventura,2009,5,0.5134500000000001
Los Angeles,2009,5,0.5604
Sonoma,2009,5,0.8049000000000001
Kings,2009,5,0.2665
San Diego,2009,5,0.38605
Placer,2009,5,0.80335
San Francisco,2009,5,
Marin,2009,5,0.7263000000000001
Mariposa,2009,5,0.7201500000000001
Lassen,2009,5,0.4005
Napa,2009,5,0.6857000000000001
Shasta,2009,5,0.70365
Monterey,2009,5,0.266
Trinity,2009,5,0.71665
Mendocino,2009,5,0.79215
Inyo,2009,5,0.19225
Mono,2009,5,0.20625000000000002
Tuolumne,2009,5,0.6324500000000001
Solano,2009,5,0.17165
San Bernardino,2009,5,0.07655
Contra Costa,2009,5,0.3899
Alpine,2009,5,0.5539000000000001
El Dorado,2009,5,0.7220500000000001
Yolo,2009,5,0.51715
Yuba,2009,5,0.5782
San Benito,2009,5,0.40645000000000003
Humboldt,2009,5,0.7915500000000001
Riverside,2009,5,0.11465
Kern,2009,5,0.2232
Colusa,2009,5,0.4197
Del Norte,2009,5,0.7525000000000001
Modoc,2009,5,0.24405000000000002
Fresno,2009,5,0.32505
Madera,2009,5,0.47365
Santa Clara,2009,5,0.48300000000000004
Tehama,2009,5,0.3977
San Joaquin,2009,5,0.36310000000000003
Alameda,2009,5,0.6997
Nevada,2009,5,0.72755
Butte,2009,5,0.49335
Merced,2009,5,0.48550000000000004
Tulare,2009,5,0.6284500000000001
Stanislaus,2009,5,0.4923
Orange,2009,5,0.3577
Imperial,2009,5,0.42800000000000005
Sutter,2009,5,0.26205
Amador,2009,5,0.66105
Lake,2009,5,0.75615
Plumas,2009,5,0.71375
San Mateo,2009,5,0.7512500000000001
Siskiyou,2009,5,0.305
Santa Cruz,2009,5,0.76085
Glenn,2009,5,0.29685
San Luis Obispo,2009,5,0.5043500000000001
Sierra,2009,6,0.57365
Sacramento,2009,6,0.31995
Santa Barbara,2009,6,0.6524500000000001
Calaveras,2009,6,0.6496500000000001
Ventura,2009,6,0.5074500000000001
Los Angeles,2009,6,0.5593
Sonoma,2009,6,0.8371500000000001
Kings,2009,6,0.60205
San Diego,2009,6,0.36410000000000003
Placer,2009,6,0.8222
San Francisco,2009,6,
Marin,2009,6,0.5512
Mariposa,2009,6,0.73975
Lassen,2009,6,0.47155
Napa,2009,6,0.6264000000000001
Shasta,2009,6,0.72335
Monterey,2009,6,0.26445
Trinity,2009,6,0.73705
Mendocino,2009,6,0.81
Inyo,2009,6,0.17300000000000001
Mono,2009,6,0.2533
Tuolumne,2009,6,0.6225
Solano,2009,6,0.1772
San Bernardino,2009,6,0.07845
Contra Costa,2009,6,0.32695
Alpine,2009,6,0.5066
El Dorado,2009,6,0.75995
Yolo,2009,6,0.37135
Yuba,2009,6,0.51535
San Benito,2009,6,0.32795
Humboldt,2009,6,0.7522000000000001
Riverside,2009,6,0.10890000000000001
Kern,2009,6,0.2136
Colusa,2009,6,0.7100500000000001
Del Norte,2009,6,0.7547
Modoc,2009,6,0.21905000000000002
Fresno,2009,6,0.31605
Madera,2009,6,0.4188
Santa Clara,2009,6,0.406
Tehama,2009,6,0.2862
San Joaquin,2009,6,0.32705
Alameda,2009,6,0.67035
Nevada,2009,6,0.7977500000000001
Butte,2009,6,0.38805
Merced,2009,6,0.49515000000000003
Tulare,2009,6,0.49570000000000003
Stanislaus,2009,6,0.44380000000000003
Orange,2009,6,0.37545
Imperial,2009,6,0.36810000000000004
Sutter,2009,6,0.79345
Amador,2009,6,0.6558
Lake,2009,6,0.74355
Plumas,2009,6,0.7384000000000001
San Mateo,2009,6,0.6919500000000001
Siskiyou,2009,6,0.3181
Santa Cruz,2009,6,0.75505
Glenn,2009,6,0.21365
San Luis Obispo,2009,6,0.45265
Sierra,2009,7,0.60545
Sacramento,2009,7,0.29745
Santa Barbara,2009,7,0.6073000000000001
Calaveras,2009,7,0.5921500000000001
Ventura,2009,7,0.41435
Los Angeles,2009,7,0.49875
Sonoma,2009,7,0.82135
Kings,2009,7,0.7842
San Diego,2009,7,0.3255
Placer,2009,7,0.8318000000000001
San Francisco,2009,7,
Marin,2009,7,0.521
Mariposa,2009,7,0.7321500000000001
Lassen,2009,7,0.39435000000000003
Napa,2009,7,0.5952000000000001
Shasta,2009,7,0.69325
Monterey,2009,7,0.25115
Trinity,2009,7,0.75495
Mendocino,2009,7,0.7974
Inyo,2009,7,0.1647
Mono,2009,7,0.2928
Tuolumne,2009,7,0.65905
Solano,2009,7,0.16025
San Bernardino,2009,7,0.0794
Contra Costa,2009,7,0.26045
Alpine,2009,7,0.5221
El Dorado,2009,7,0.7532
Yolo,2009,7,0.29825
Yuba,2009,7,0.4526
San Benito,2009,7,0.2877
Humboldt,2009,7,0.7210500000000001
Riverside,2009,7,0.10880000000000001
Kern,2009,7,0.19970000000000002
Colusa,2009,7,0.75085
Del Norte,2009,7,0.7412000000000001
Modoc,2009,7,0.19605
Fresno,2009,7,0.30360000000000004
Madera,2009,7,0.37820000000000004
Santa Clara,2009,7,0.37125
Tehama,2009,7,0.28285
San Joaquin,2009,7,0.32280000000000003
Alameda,2009,7,0.6169
Nevada,2009,7,0.7917500000000001
Butte,2009,7,0.35995
Merced,2009,7,0.42175
Tulare,2009,7,0.4466
Stanislaus,2009,7,0.56005
Orange,2009,7,0.3341
Imperial,2009,7,0.3226
Sutter,2009,7,0.8657
Amador,2009,7,0.5658000000000001
Lake,2009,7,0.7229
Plumas,2009,7,0.76515
San Mateo,2009,7,0.6799000000000001
Siskiyou,2009,7,0.2958
Santa Cruz,2009,7,0.745
Glenn,2009,7,0.19505
San Luis Obispo,2009,7,0.4137
Sierra,2009,8,0.5936
Sacramento,2009,8,0.3115
Santa Barbara,2009,8,0.60535
Calaveras,2009,8,0.59255
Ventura,2009,8,0.37720000000000004
Los Angeles,2009,8,0.48245000000000005
Sonoma,2009,8,0.82645
Kings,2009,8,0.74595
San Diego,2009,8,0.3267
Placer,2009,8,0.8208000000000001
San Francisco,2009,8,
Marin,2009,8,0.49210000000000004
Mariposa,2009,8,0.7294
Lassen,2009,8,0.3669
Napa,2009,8,0.601
Shasta,2009,8,0.6855
Monterey,2009,8,0.24515
Trinity,2009,8,0.768
Mendocino,2009,8,0.8116
Inyo,2009,8,0.1627
Mono,2009,8,0.26455
Tuolumne,2009,8,0.63715
Solano,2009,8,0.22415000000000002
San Bernardino,2009,8,0.07735
Contra Costa,2009,8,0.3155
Alpine,2009,8,0.5053500000000001
El Dorado,2009,8,0.74885
Yolo,2009,8,0.24050000000000002
Yuba,2009,8,0.43960000000000005
San Benito,2009,8,0.30895
Humboldt,2009,8,0.7202000000000001
Riverside,2009,8,0.11425
Kern,2009,8,0.19890000000000002
Colusa,2009,8,0.6337
Del Norte,2009,8,0.75355
Modoc,2009,8,0.1923
Fresno,2009,8,0.2917
Madera,2009,8,0.37235
Santa Clara,2009,8,0.3705
Tehama,2009,8,0.27725
San Joaquin,2009,8,0.32045
Alameda,2009,8,0.6079
Nevada,2009,8,0.7801
Butte,2009,8,0.33330000000000004
Merced,2009,8,0.38420000000000004
Tulare,2009,8,0.4176
Stanislaus,2009,8,0.58455
Orange,2009,8,0.33415
Imperial,2009,8,0.19055
Sutter,2009,8,0.7529
Amador,2009,8,0.64415
Lake,2009,8,0.7212000000000001
Plumas,2009,8,0.76025
San Mateo,2009,8,0.61085
Siskiyou,2009,8,0.27415
Santa Cruz,2009,8,0.7459
Glenn,2009,8,0.18875
San Luis Obispo,2009,8,0.42750000000000005
Sierra,2009,9,0.58565
Sacramento,2009,9,0.32635000000000003
Santa Barbara,2009,9,0.6203000000000001
Calaveras,2009,9,0.5991000000000001
Ventura,2009,9,0.39540000000000003
Los Angeles,2009,9,0.4494
Sonoma,2009,9,0.82635
Kings,2009,9,0.6068
San Diego,2009,9,0.34685
Placer,2009,9,0.8142
San Francisco,2009,9,
Marin,2009,9,0.49685
Mariposa,2009,9,0.7187
Lassen,2009,9,0.3628
Napa,2009,9,0.6171
Shasta,2009,9,0.67145
Monterey,2009,9,0.2404
Trinity,2009,9,0.7723
Mendocino,2009,9,0.8212
Inyo,2009,9,0.16060000000000002
Mono,2009,9,0.1918
Tuolumne,2009,9,0.6364000000000001
Solano,2009,9,0.1333
San Bernardino,2009,9,0.07535
Contra Costa,2009,9,0.298
Alpine,2009,9,0.49315000000000003
El Dorado,2009,9,0.734
Yolo,2009,9,0.21415
Yuba,2009,9,0.4445
San Benito,2009,9,0.30425
Humboldt,2009,9,0.6990500000000001
Riverside,2009,9,0.11095000000000001
Kern,2009,9,0.19965000000000002
Colusa,2009,9,0.3592
Del Norte,2009,9,0.75865
Modoc,2009,9,0.19715000000000002
Fresno,2009,9,0.30105000000000004
Madera,2009,9,0.38655
Santa Clara,2009,9,0.35050000000000003
Tehama,2009,9,0.2901
San Joaquin,2009,9,0.3402
Alameda,2009,9,0.61555
Nevada,2009,9,0.7782
Butte,2009,9,0.35660000000000003
Merced,2009,9,0.2273
Tulare,2009,9,0.42495
Stanislaus,2009,9,0.46190000000000003
Orange,2009,9,0.3385
Imperial,2009,9,0.15295
Sutter,2009,9,0.52975
Amador,2009,9,0.6381
Lake,2009,9,0.7265
Plumas,2009,9,0.7664500000000001
San Mateo,2009,9,0.533
Siskiyou,2009,9,0.24275000000000002
Santa Cruz,2009,9,0.7563500000000001
Glenn,2009,9,0.20120000000000002
San Luis Obispo,2009,9,0.43425
Sierra,2009,10,0.5635
Sacramento,2009,10,0.44160000000000005
Santa Barbara,2009,10,0.6381
Calaveras,2009,10,0.6273000000000001
Ventura,2009,10,0.4264
Los Angeles,2009,10,0.49010000000000004
Sonoma,2009,10,0.8603000000000001
Kings,2009,10,0.29650000000000004
San Diego,2009,10,0.3498
Placer,2009,10,0.7993
San Francisco,2009,10,
Marin,2009,10,0.6378
Mariposa,2009,10,0.7302000000000001
Lassen,2009,10,0.36810000000000004
Napa,2009,10,0.6844
Shasta,2009,10,0.7140000000000001
Monterey,2009,10,0.47550000000000003
Trinity,2009,10,0.7931
Mendocino,2009,10,0.8255
Inyo,2009,10,0.16740000000000002
Mono,2009,10,0.19920000000000002
Tuolumne,2009,10,0.6206
Solano,2009,10,0.1821
San Bernardino,2009,10,0.07250000000000001
Contra Costa,2009,10,0.37770000000000004
Alpine,2009,10,0.498
El Dorado,2009,10,0.7338
Yolo,2009,10,0.2451
Yuba,2009,10,0.5233
San Benito,2009,10,0.3584
Humboldt,2009,10,0.7441
Riverside,2009,10,0.11320000000000001
Kern,2009,10,0.22640000000000002
Colusa,2009,10,0.2963
Del Norte,2009,10,0.7929
Modoc,2009,10,0.2227
Fresno,2009,10,0.39930000000000004
Madera,2009,10,0.44270000000000004
Santa Clara,2009,10,0.44870000000000004
Tehama,2009,10,0.4758
San Joaquin,2009,10,0.4151
Alameda,2009,10,0.6471
Nevada,2009,10,0.7439
Butte,2009,10,0.4848
Merced,2009,10,0.24550000000000002
Tulare,2009,10,0.45420000000000005
Stanislaus,2009,10,0.5239
Orange,2009,10,0.3377
Imperial,2009,10,0.2306
Sutter,2009,10,0.19390000000000002
Amador,2009,10,0.649
Lake,2009,10,0.7482000000000001
Plumas,2009,10,0.7788
San Mateo,2009,10,0.5206000000000001
Siskiyou,2009,10,0.2336
Santa Cruz,2009,10,0.7118
Glenn,2009,10,0.44170000000000004
San Luis Obispo,2009,10,0.49610000000000004
Sierra,2009,11,0.6161
Sacramento,2009,11,0.5025000000000001
Santa Barbara,2009,11,0.6585000000000001
Calaveras,2009,11,0.63715
Ventura,2009,11,0.50015
Los Angeles,2009,11,0.49920000000000003
Sonoma,2009,11,0.8632500000000001
Kings,2009,11,0.1394
San Diego,2009,11,0.3403
Placer,2009,11,0.77775
San Francisco,2009,11,
Marin,2009,11,0.7157
Mariposa,2009,11,0.6889500000000001
Lassen,2009,11,0.2651
Napa,2009,11,0.70635
Shasta,2009,11,0.69815
Monterey,2009,11,0.47190000000000004
Trinity,2009,11,0.7936500000000001
Mendocino,2009,11,0.8450000000000001
Inyo,2009,11,0.17015
Mono,2009,11,0.20255
Tuolumne,2009,11,0.65945
Solano,2009,11,0.29700000000000004
San Bernardino,2009,11,0.0763
Contra Costa,2009,11,0.436
Alpine,2009,11,0.542
El Dorado,2009,11,0.7542500000000001
Yolo,2009,11,0.3143
Yuba,2009,11,0.5582
San Benito,2009,11,0.40235000000000004
Humboldt,2009,11,0.7517
Riverside,2009,11,0.11305000000000001
Kern,2009,11,0.21695
Colusa,2009,11,0.23905
Del Norte,2009,11,0.81765
Modoc,2009,11,0.27095
Fresno,2009,11,0.43965000000000004
Madera,2009,11,0.5764
Santa Clara,2009,11,0.5753
Tehama,2009,11,0.5787
San Joaquin,2009,11,0.3526
Alameda,2009,11,0.69865
Nevada,2009,11,0.7719
Butte,2009,11,0.5505
Merced,2009,11,0.26395
Tulare,2009,11,0.5869
Stanislaus,2009,11,0.43945
Orange,2009,11,0.33265
Imperial,2009,11,0.41785
Sutter,2009,11,0.06555
Amador,2009,11,0.6987
Lake,2009,11,0.6963
Plumas,2009,11,0.8025
San Mateo,2009,11,0.58085
Siskiyou,2009,11,0.25880000000000003
Santa Cruz,2009,11,0.79215
Glenn,2009,11,0.46330000000000005
San Luis Obispo,2009,11,0.5367000000000001
Sierra,2009,12,0.32435
Sacramento,2009,12,0.519
Santa Barbara,2009,12,0.6771
Calaveras,2009,12,0.648
Ventura,2009,12,0.58235
Los Angeles,2009,12,0.49505000000000005
Sonoma,2009,12,0.8632500000000001
Kings,2009,12,0.14375000000000002
San Diego,2009,12,0.38595
Placer,2009,12,0.77775
San Francisco,2009,12,
Marin,2009,12,0.7131000000000001
Mariposa,2009,12,0.7479
Lassen,2009,12,0.10365
Napa,2009,12,0.68845
Shasta,2009,12,0.69255
Monterey,2009,12,0.47790000000000005
Trinity,2009,12,0.8031
Mendocino,2009,12,0.86055
Inyo,2009,12,0.1668
Mono,2009,12,0.022350000000000002
Tuolumne,2009,12,0.4672
Solano,2009,12,0.27555
San Bernardino,2009,12,0.07995000000000001
Contra Costa,2009,12,0.4938
Alpine,2009,12,0.12040000000000001
El Dorado,2009,12,0.74995
Yolo,2009,12,0.2917
Yuba,2009,12,0.5709000000000001
San Benito,2009,12,0.41165
Humboldt,2009,12,0.7341500000000001
Riverside,2009,12,0.11825000000000001
Kern,2009,12,0.48850000000000005
Colusa,2009,12,0.2758
Del Norte,2009,12,0.8273
Modoc,2009,12,0.1721
Fresno,2009,12,0.50405
Madera,2009,12,0.5508500000000001
Santa Clara,2009,12,0.60855
Tehama,2009,12,0.554
San Joaquin,2009,12,0.31485
Alameda,2009,12,0.67935
Nevada,2009,12,0.76215
Butte,2009,12,0.5578500000000001
Merced,2009,12,0.24855000000000002
Tulare,2009,12,0.59995
Stanislaus,2009,12,0.44925000000000004
Orange,2009,12,0.3714
Imperial,2009,12,0.6914
Sutter,2009,12,0.03565
Amador,2009,12,0.66815
Lake,2009,12,0.72355
Plumas,2009,12,0.74165
San Mateo,2009,12,0.5891500000000001
Siskiyou,2009,12,0.22705
Santa Cruz,2009,12,0.78215
Glenn,2009,12,0.47775
San Luis Obispo,2009,12,0.5747
Sierra,2010,1,0.1346
Sacramento,2010,1,0.6162000000000001
Santa Barbara,2010,1,0.6928000000000001
Calaveras,2010,1,0.6563
Ventura,2010,1,0.6363500000000001
Los Angeles,2010,1,0.606
Sonoma,2010,1,0.71125
Kings,2010,1,0.12225000000000001
San Diego,2010,1,0.43870000000000003
Placer,2010,1,0.76275
San Francisco,2010,1,
Marin,2010,1,0.7300500000000001
Mariposa,2010,1,0.7607
Lassen,2010,1,0.054900000000000004
Napa,2010,1,0.6789000000000001
Shasta,2010,1,0.68215
Monterey,2010,1,0.649
Trinity,2010,1,0.3985
Mendocino,2010,1,0.8292
Inyo,2010,1,0.0726
Mono,2010,1,-0.0227
Tuolumne,2010,1,0.2296
Solano,2010,1,0.3382
San Bernardino,2010,1,0.06985000000000001
Contra Costa,2010,1,0.5149
Alpine,2010,1,0.15245
El Dorado,2010,1,0.75275
Yolo,2010,1,0.42315
Yuba,2010,1,0.62495
San Benito,2010,1,0.5112
Humboldt,2010,1,0.69135
Riverside,2010,1,0.10540000000000001
Kern,2010,1,0.6425000000000001
Colusa,2010,1,0.2843
Del Norte,2010,1,0.63885
Modoc,2010,1,0.14545
Fresno,2010,1,0.6021500000000001
Madera,2010,1,0.614
Santa Clara,2010,1,0.6708500000000001
Tehama,2010,1,0.6342
San Joaquin,2010,1,0.51375
Alameda,2010,1,0.67755
Nevada,2010,1,0.63395
Butte,2010,1,0.5960500000000001
Merced,2010,1,0.38595
Tulare,2010,1,0.63665
Stanislaus,2010,1,0.5900500000000001
Orange,2010,1,0.4208
Imperial,2010,1,0.7250000000000001
Sutter,2010,1,0.19595
Amador,2010,1,0.7046
Lake,2010,1,0.6043000000000001
Plumas,2010,1,0.441
San Mateo,2010,1,0.6237
Siskiyou,2010,1,0.2854
Santa Cruz,2010,1,0.8243
Glenn,2010,1,0.60295
San Luis Obispo,2010,1,0.56575
Sierra,2010,2,0.16595000000000001
Sacramento,2010,2,0.6202000000000001
Santa Barbara,2010,2,0.73665
Calaveras,2010,2,0.6706000000000001
Ventura,2010,2,0.65985
Los Angeles,2010,2,0.58275
Sonoma,2010,2,0.8469500000000001
Kings,2010,2,0.18730000000000002
San Diego,2010,2,0.46415
Placer,2010,2,0.7648
San Francisco,2010,2,
Marin,2010,2,0.7722
Mariposa,2010,2,0.70465
Lassen,2010,2,0.03045
Napa,2010,2,0.6881
Shasta,2010,2,0.7170500000000001
Monterey,2010,2,0.70535
Trinity,2010,2,0.7018500000000001
Mendocino,2010,2,0.8510000000000001
Inyo,2010,2,0.17125
Mono,2010,2,-0.005
Tuolumne,2010,2,0.14825000000000002
Solano,2010,2,0.33590000000000003
San Bernardino,2010,2,0.06405000000000001
Contra Costa,2010,2,0.5592
Alpine,2010,2,0.18435
El Dorado,2010,2,0.73745
Yolo,2010,2,0.4672
Yuba,2010,2,0.6608
San Benito,2010,2,0.5698
Humboldt,2010,2,0.72435
Riverside,2010,2,0.12915000000000001
Kern,2010,2,0.6936
Colusa,2010,2,0.36735
Del Norte,2010,2,0.79395
Modoc,2010,2,0.27390000000000003
Fresno,2010,2,0.6223000000000001
Madera,2010,2,0.6435500000000001
Santa Clara,2010,2,0.7662
Tehama,2010,2,0.65585
San Joaquin,2010,2,0.5149
Alameda,2010,2,0.71425
Nevada,2010,2,0.6422
Butte,2010,2,0.6398
Merced,2010,2,0.3161
Tulare,2010,2,0.65105
Stanislaus,2010,2,0.45145
Orange,2010,2,0.39315
Imperial,2010,2,0.73995
Sutter,2010,2,0.31135
Amador,2010,2,0.6493
Lake,2010,2,0.6847500000000001
Plumas,2010,2,0.56525
San Mateo,2010,2,0.6674
Siskiyou,2010,2,0.33030000000000004
Santa Cruz,2010,2,0.76795
Glenn,2010,2,0.67505
San Luis Obispo,2010,2,0.60965
Sierra,2010,3,0.11085
Sacramento,2010,3,0.65385
Santa Barbara,2010,3,0.6956
Calaveras,2010,3,0.71255
Ventura,2010,3,0.64285
Los Angeles,2010,3,0.59065
Sonoma,2010,3,0.8372
Kings,2010,3,0.1574
San Diego,2010,3,0.46055
Placer,2010,3,0.74655
San Francisco,2010,3,
Marin,2010,3,0.78485
Mariposa,2010,3,0.7085
Lassen,2010,3,0.04705
Napa,2010,3,0.7195
Shasta,2010,3,0.6477
Monterey,2010,3,0.74385
Trinity,2010,3,0.7281000000000001
Mendocino,2010,3,0.8319500000000001
Inyo,2010,3,0.1872
Mono,2010,3,-0.028650000000000002
Tuolumne,2010,3,0.0673
Solano,2010,3,0.38435
San Bernardino,2010,3,0.09680000000000001
Contra Costa,2010,3,0.597
Alpine,2010,3,0.15355000000000002
El Dorado,2010,3,0.6899000000000001
Yolo,2010,3,0.54495
Yuba,2010,3,0.7264
San Benito,2010,3,0.6267
Humboldt,2010,3,0.6907
Riverside,2010,3,0.1381
Kern,2010,3,0.5964
Colusa,2010,3,0.36315000000000003
Del Norte,2010,3,0.7067
Modoc,2010,3,0.25685
Fresno,2010,3,0.5337500000000001
Madera,2010,3,0.6815
Santa Clara,2010,3,0.7498
Tehama,2010,3,0.6604
San Joaquin,2010,3,0.45055
Alameda,2010,3,0.70125
Nevada,2010,3,0.7416
Butte,2010,3,0.66605
Merced,2010,3,0.35100000000000003
Tulare,2010,3,0.7020000000000001
Stanislaus,2010,3,0.6777000000000001
Orange,2010,3,0.34875
Imperial,2010,3,0.7228
Sutter,2010,3,0.32730000000000004
Amador,2010,3,0.7097
Lake,2010,3,0.69555
Plumas,2010,3,0.6624
San Mateo,2010,3,0.6949500000000001
Siskiyou,2010,3,0.49350000000000005
Santa Cruz,2010,3,0.77585
Glenn,2010,3,0.6941
San Luis Obispo,2010,3,0.5715
Sierra,2010,4,0.15565
Sacramento,2010,4,0.61245
Santa Barbara,2010,4,0.7090500000000001
Calaveras,2010,4,0.6821
Ventura,2010,4,0.7008
Los Angeles,2010,4,0.64705
Sonoma,2010,4,0.8287
Kings,2010,4,0.1369
San Diego,2010,4,0.5086
Placer,2010,4,0.7342000000000001
San Francisco,2010,4,
Marin,2010,4,0.7828
Mariposa,2010,4,0.7008
Lassen,2010,4,0.20065000000000002
Napa,2010,4,0.70975
Shasta,2010,4,0.6832
Monterey,2010,4,0.6214500000000001
Trinity,2010,4,0.7071000000000001
Mendocino,2010,4,0.8177000000000001
Inyo,2010,4,0.22785000000000002
Mono,2010,4,0.0685
Tuolumne,2010,4,0.12560000000000002
Solano,2010,4,0.19395
San Bernardino,2010,4,0.08995
Contra Costa,2010,4,0.5930500000000001
Alpine,2010,4,0.1602
El Dorado,2010,4,0.66735
Yolo,2010,4,0.51005
Yuba,2010,4,0.7149
San Benito,2010,4,0.64925
Humboldt,2010,4,0.7297
Riverside,2010,4,0.1359
Kern,2010,4,0.44675000000000004
Colusa,2010,4,0.3524
Del Norte,2010,4,0.7713500000000001
Modoc,2010,4,0.2596
Fresno,2010,4,0.4259
Madera,2010,4,0.69555
Santa Clara,2010,4,0.73865
Tehama,2010,4,0.65205
San Joaquin,2010,4,0.48025
Alameda,2010,4,0.7413000000000001
Nevada,2010,4,0.5465
Butte,2010,4,0.71585
Merced,2010,4,0.27635000000000004
Tulare,2010,4,0.80055
Stanislaus,2010,4,0.62565
Orange,2010,4,0.38130000000000003
Imperial,2010,4,0.72385
Sutter,2010,4,0.2942
Amador,2010,4,0.67105
Lake,2010,4,0.6914
Plumas,2010,4,0.70635
San Mateo,2010,4,0.7518
Siskiyou,2010,4,0.4433
Santa Cruz,2010,4,0.7639
Glenn,2010,4,0.6574
San Luis Obispo,2010,4,0.61405
Sierra,2010,5,0.14785
Sacramento,2010,5,0.4631
Santa Barbara,2010,5,0.7212000000000001
Calaveras,2010,5,0.64885
Ventura,2010,5,0.5859
Los Angeles,2010,5,0.6273000000000001
Sonoma,2010,5,0.8250500000000001
Kings,2010,5,0.3753
San Diego,2010,5,0.4398
Placer,2010,5,0.79295
San Francisco,2010,5,
Marin,2010,5,0.7621
Mariposa,2010,5,0.70835
Lassen,2010,5,0.39925
Napa,2010,5,0.72245
Shasta,2010,5,0.7834500000000001
Monterey,2010,5,0.45420000000000005
Trinity,2010,5,0.7401
Mendocino,2010,5,0.79535
Inyo,2010,5,0.22610000000000002
Mono,2010,5,0.17195000000000002
Tuolumne,2010,5,0.45830000000000004
Solano,2010,5,0.1978
San Bernardino,2010,5,0.0777
Contra Costa,2010,5,0.44855
Alpine,2010,5,0.3291
El Dorado,2010,5,0.7391000000000001
Yolo,2010,5,0.4218
Yuba,2010,5,0.6805
San Benito,2010,5,0.6272
Humboldt,2010,5,0.8095
Riverside,2010,5,0.1303
Kern,2010,5,0.28300000000000003
Colusa,2010,5,0.3679
Del Norte,2010,5,0.7624500000000001
Modoc,2010,5,0.304
Fresno,2010,5,0.37620000000000003
Madera,2010,5,0.5667
Santa Clara,2010,5,0.644
Tehama,2010,5,0.53825
San Joaquin,2010,5,0.35995
Alameda,2010,5,0.74405
Nevada,2010,5,0.71975
Butte,2010,5,0.6162000000000001
Merced,2010,5,0.2197
Tulare,2010,5,0.67505
Stanislaus,2010,5,0.5322
Orange,2010,5,0.30315000000000003
Imperial,2010,5,0.68535
Sutter,2010,5,0.0891
Amador,2010,5,0.70425
Lake,2010,5,0.7463000000000001
Plumas,2010,5,0.7249
San Mateo,2010,5,0.77575
Siskiyou,2010,5,0.48560000000000003
Santa Cruz,2010,5,0.7734000000000001
Glenn,2010,5,0.5178
San Luis Obispo,2010,5,0.56175
Sierra,2010,6,0.51535
Sacramento,2010,6,0.33725
Santa Barbara,2010,6,0.67935
Calaveras,2010,6,0.633
Ventura,2010,6,0.54515
Los Angeles,2010,6,0.60885
Sonoma,2010,6,0.8543000000000001
Kings,2010,6,0.7101000000000001
San Diego,2010,6,0.38785000000000003
Placer,2010,6,0.8253
San Francisco,2010,6,
Marin,2010,6,0.6391
Mariposa,2010,6,0.7525000000000001
Lassen,2010,6,0.4383
Napa,2010,6,0.6441
Shasta,2010,6,0.77835
